date,latitude,longitude
20200103,5,95
20200606,1,146
20200729,-7,-82
20200926,-27,27
20200925,-9,161
20200105,-7,128
20210225,-6,151
20201116,5,127
20200205,5,128
20200801,-34,-72
20201001,-15,167
20200801,-8,160
20200609,28,143
20200814,1,-26
20200228,41,142
20200919,6,127
20200520,28,-112
20200925,28,143
20200215,51,-173
20200731,-41,-85
20200127,-24,-67
20201119,-30,-176
20200401,-18,-173
20200121,-4,151
20201214,-17,-173
20201005,-17,-173
20200508,0,-78
20201101,-3,145
20200302,1,146
20201101,16,-98
20210214,-22,170
20200306,1,-27
20200628,14,145
20200515,-20,-70
20200702,28,128
20200915,43,77
20201019,-15,167
20200701,25,95
20201213,7,127
20200220,28,104
20210114,33,48
20200716,-21,68
20200530,-7,125
20201014,33,48
20201231,33,48
20200208,33,48
20200406,33,48
20210222,33,48
20210125,-55,-28
20210117,33,48
20201215,6,126
20201110,43,146
20200604,-22,-179
20200501,33,48
20200612,-53,10
20200117,53,175
20200720,33,138
20200601,-59,-17
20210201,52,175
20200413,33,48
20200322,-5,151
20200625,-18,-173
20210228,-7,147
20200805,40,23
20210123,34,46
20200328,-7,154
20200510,-20,-69
20210301,33,48
20200718,-33,-71
20200715,38,31
20201120,33,48
20200729,65,-17
20210206,-15,-74
20200602,38,-122
20200403,65,-17
20210111,-55,-29
20200412,-16,-73
20200416,64,-18
20210118,65,-18
20200821,-15,-173
20201202,-15,167
20200422,41,143
20210107,64,-18
20200226,65,-18
20200429,-16,-178
20200819,32,132
20210212,14,-92
20210212,65,-17
20200514,-7,128
20200319,-6,154
20200421,65,-17
20210225,-42,85
20200512,37,24
20200319,44,-29
20200321,65,-17
20200713,9,-84
20200217,-12,167
20210225,34,46
20200422,-53,-32
20200929,65,-17
20200424,65,-149
20200817,37,71
20200821,65,-17
20210104,-15,-75
20200702,19,122
20200125,-9,107
20210119,-25,-176
20201014,-28,-177
20200320,-12,-112
20210301,19,-81
20210228,-11,162
20201222,-15,-173
20200501,-27,-115
20201223,-27,-115
20201005,15,122
20201007,65,-17
20201213,-15,-173
20201212,37,139
20201115,-15,-174
20200730,19,-81
20200630,-21,-173
20201214,36,31
20200409,-27,-114
20200212,65,-17
20200929,-27,-114
20200526,26,125
20200401,-27,-114
20200405,-27,-114
20200427,-27,-115
20200312,-55,-28
20201122,19,-107
20200111,-27,-115
20200819,-27,-115
20200624,-27,-115
20200227,-27,-114
20200211,-6,105
20200318,1,146
20210107,4,128
20210201,65,-17
20201010,-5,147
20200210,65,-17
20210130,22,93
20200927,-51,139
20200227,5,121
20201112,0,125
20201009,52,178
20200730,0,125
20200816,-25,179
20201017,-21,169
20200401,0,125
20210222,0,125
20200925,-41,85
20200505,65,-18
20201124,-16,168
20200520,65,-17
20201225,9,93
20200428,-2,139
20210209,6,94
20200129,22,144
20210102,-3,129
20200627,-14,167
20200305,65,-17
20200901,36,71
20200509,-18,-173
20200629,-21,-174
20200920,1,97
20201017,1,97
20201018,4,126
20210111,14,-60
20200826,30,-114
20200814,65,-17
20200305,-6,152
20210225,45,147
20200412,8,-82
20210225,36,140
20200822,65,-17
20201111,-22,-180
20200707,-21,-179
20201224,-5,102
20201105,25,125
20200509,7,127
20200228,14,144
20210125,-16,168
20200903,65,-17
20200822,51,150
20200925,11,-86
20201106,-11,162
20200918,5,127
20200222,-1,134
20200711,14,-92
20200823,65,-17
20210111,7,125
20200426,15,-94
20210119,28,140
20200915,-36,178
20201201,-36,178
20200816,65,-17
20201107,38,22
20201114,-27,-114
20200313,-44,-82
20201117,-41,176
20200313,-56,-28
20200227,65,-18
20210217,53,-35
20200527,-5,152
20200704,0,120
20200919,-24,-67
20200116,-60,-26
20200305,-34,-74
20201214,38,141
20201228,38,141
20201203,23,121
20200324,27,66
20200712,6,96
20210119,62,-152
20200316,-56,-28
20200702,-9,156
20210219,65,-18
20200508,27,66
20200326,-7,147
20201129,4,127
20201010,14,124
20210219,-6,147
20200924,13,95
20200117,36,70
20201125,-19,-176
20201222,-36,-73
20201113,65,-17
20200830,41,48
20201224,-4,153
20200302,-6,148
20200911,-18,-179
20200928,2,68
20200713,31,-41
20201029,-6,150
20200922,28,103
20200320,36,98
20200302,-21,-174
20200530,52,158
20200405,-21,-174
20200729,11,122
20210112,-21,-174
20201222,5,-83
20200525,40,143
20200415,34,26
20200502,-14,167
20200907,1,126
20200925,17,-95
20200704,45,148
20201007,11,126
20200522,-20,-176
20200426,-50,126
20210124,-1,132
20200101,15,147
20200217,-39,176
20200517,-40,46
20200720,-20,-71
20200428,12,-86
20201028,23,100
20200818,-20,-70
20200810,65,-17
20200116,24,-108
20201006,30,-42
20200416,-33,-112
20210125,-32,-111
20200723,-32,-111
20200706,-32,-111
20200813,-32,-111
20200817,20,120
20210119,4,126
20200706,44,149
20200723,8,-83
20200825,-32,-111
20200120,-33,-112
20200212,-32,-111
20201022,41,143
20201222,41,143
20200102,16,-96
20200310,-23,-68
20200901,65,-18
20200811,-5,152
20200504,-5,152
20210222,-5,152
20200713,-5,152
20200726,-5,152
20200816,-5,152
20200812,57,-33
20200929,57,-33
20201214,-22,-12
20200905,-33,-111
20201214,-7,130
20200314,-15,-74
20200828,-46,166
20201105,26,127
20201025,-35,180
20201127,-34,-72
20200606,13,-88
20200627,8,94
20200517,41,143
20200909,-30,-178
20200306,33,48
20200924,44,149
20200915,-3,128
20200418,32,141
20200703,64,-18
20200105,-15,-174
20201202,4,93
20200615,-46,-14
20210112,1,97
20200720,6,126
20210226,-6,107
20200329,30,129
20201202,-19,-176
20200331,-6,104
20200304,-33,-179
20200922,65,-17
20201119,-47,33
20200609,-58,-27
20200806,-3,151
20200715,-3,151
20200120,9,-39
20201128,9,-39
20200513,14,124
20201205,-2,128
20201028,1,-78
20200605,-62,161
20200430,-16,-173
20200830,9,-39
20210131,65,-17
20200422,65,-149
20200927,-63,170
20210129,27,129
20200313,-55,-28
20210131,52,-177
20201203,15,-45
20200813,-33,-179
20200102,-34,-72
20201213,2,127
20201031,65,-149
20210114,-44,-82
20210213,1,126
20200401,28,57
20200528,39,21
20201016,64,-18
20200225,-10,113
20200124,65,-17
20200721,-5,153
20200817,-11,-74
20200119,-5,150
20200831,-12,167
20200605,10,127
20200510,10,127
20201115,51,-178
20200204,-36,54
20200814,-15,-175
20201006,-6,149
20200717,-6,149
20210119,-16,-74
20200515,-7,118
20200227,-5,36
20200302,65,-17
20200722,65,-18
20200811,-11,165
20200110,-8,-76
20210127,-32,-111
20200305,-32,-111
20210126,-20,-178
20200102,-10,160
20210218,-11,30
20201002,65,-17
20200202,-61,154
20201003,5,-33
20200822,5,-33
20200219,5,-33
20210117,-7,106
20210101,-42,80
20200604,-42,80
20210222,-15,-173
20200518,0,124
20200311,-29,-179
20201225,-5,154
20210217,7,94
20200907,38,20
20201211,-6,149
20201220,38,142
20200509,5,95
20210114,65,-18
20200102,14,-91
20200226,-60,-27
20200413,-6,148
20201013,7,127
20200611,-21,-179
20210228,38,20
20200217,5,126
20200209,65,-17
20200503,-23,-180
20210129,-52,140
20200310,-24,70
20210128,-59,-26
20200314,10,127
20201215,28,56
20200617,-30,-178
20210119,-22,-69
20200329,-23,171
20200314,7,94
20200503,7,94
20200406,28,56
20201019,-7,129
20200217,8,94
20200210,1,-85
20201214,33,141
20200114,-15,173
20200327,-11,166
20201202,-18,169
20201002,-59,-25
20200724,13,-88
20210215,-4,143
20200516,65,-17
20200228,45,151
20200110,52,161
20200628,52,177
20201130,42,77
20201030,2,126
20210207,-13,-77
20201111,-1,124
20201123,-58,-25
20210224,0,124
20200325,2,127
20201004,2,126
20210207,2,126
20201216,2,127
20201007,2,126
20200917,2,127
20200601,1,126
20200217,-17,-70
20200519,65,-18
20200531,2,98
20201102,11,-86
20210113,-38,180
20200129,19,120
20200413,-36,-102
20210102,21,94
20200528,39,23
20200406,20,120
20201025,-46,34
20201230,-7,120
20200607,-10,155
20200923,20,120
20200106,20,120
20210105,-10,155
20200112,39,23
20200417,38,73
20200120,7,94
20200322,30,131
20200729,2,126
20210220,19,120
20200808,-24,-175
20200408,2,126
20210223,7,94
20200514,32,-41
20200424,-3,68
20201003,-10,124
20200718,25,122
20200105,15,-93
20201107,31,131
20210221,7,94
20200326,37,142
20210215,24,94
20200729,2,127
20210209,21,120
20200515,37,71
20200829,37,138
20210118,-49,109
20201213,30,102
20210217,-20,-71
20201014,-18,168
20200605,-9,-75
20200223,46,27
20200205,37,67
20200717,44,-129
20210216,40,143
20200331,65,-18
20201112,-6,155
20200725,3,96
20201020,22,143
20200121,30,102
20200920,6,61
20200613,-40,-16
20201011,7,-73
20200927,2,127
20210113,6,61
20200730,2,126
20200713,2,126
20201203,2,127
20201224,-5,153
20200501,8,-104
20201016,2,126
20201220,49,154
20201216,2,127
20200802,-21,-175
20200922,6,61
20200703,-58,-26
20200502,2,121
20200723,9,-77
20200726,-5,152
20200703,13,93
20201224,-31,76
20200331,2,126
20210219,6,61
20200121,20,121
20200514,2,127
20201023,-20,-71
20200615,6,61
20200529,-3,145
20200813,3,90
20201224,6,61
20200514,5,127
20200710,6,61
20200717,65,-18
20200622,-49,164
20201017,2,68
20200124,6,61
20201105,52,-171
20200317,6,123
20201118,65,-17
20201205,-23,-70
20200210,-3,122
20201101,-2,-77
20210228,-25,-177
20200127,-6,155
20201022,-12,66
20200811,31,142
20210226,36,136
20200224,-13,166
20200808,-7,128
20200326,65,-17
20200829,23,100
20210209,2,127
20200917,8,-83
20200215,23,101
20200612,-6,130
20210206,39,26
20200521,-6,154
20200502,-7,154
20200123,14,-60
20210107,45,149
20200422,14,-91
20200712,-6,154
20210208,-7,155
20201101,-6,154
20201109,-7,154
20200508,-6,154
20201005,14,-91
20201217,8,-83
20200125,8,-83
20200327,-3,140
20200318,-6,155
20200825,2,127
20200825,2,126
20200525,50,158
20210118,-2,139
20200908,-6,154
20201112,-6,154
20210214,-54,-135
20210203,-50,123
20200402,-6,154
20200703,-59,-26
20200903,2,126
20200513,-35,-109
20210124,-18,-173
20210127,26,122
20200727,19,121
20210211,-57,-25
20201210,-57,-25
20200205,-21,-179
20200913,-57,-25
20210203,12,141
20201103,-20,-71
20200422,45,149
20200321,30,50
20210119,-55,-129
20201202,-47,166
20200706,-19,-176
20201117,-57,-27
20201228,-29,-112
20200930,2,126
20201119,-57,-151
20210122,27,-44
20200110,-31,-178
20200312,-21,-177
20201227,65,-17
20200628,-6,151
20200331,-57,-150
20200712,-11,166
20200402,31,142
20201221,-5,134
20210225,16,120
20200331,65,-18
20201120,3,96
20201219,-6,151
20210106,-4,100
20200406,-7,155
20200715,-57,-25
20200331,-20,-175
20201114,28,86
20210219,43,146
20210210,-57,-150
20201211,-38,178
20200122,7,95
20210228,16,-62
20200809,37,142
20200801,-6,102
20201019,2,127
20200516,51,-131
20200615,24,95
20200213,11,126
20210212,19,146
20201004,2,127
20200407,31,142
20201012,2,127
20200913,12,126
20200724,2,127
20200806,51,-130
20200911,-7,129
20200413,-7,156
20210205,-7,156
20201002,-54,-146
20200616,-7,156
20200801,-7,155
20201028,-22,171
20201222,-56,147
20200814,-26,-180
20200114,16,145
20210217,-4,135
20200308,-56,147
20200521,37,142
20210123,-6,131
20200927,-57,-151
20200308,-57,147
20201019,24,-109
20200114,65,-17
20201003,-7,156
20200701,37,3
20210114,7,-82
20200218,-18,-179
20200915,-1,-21
20201217,55,-35
20200131,-57,-151
20200904,-56,-27
20200101,38,144
20200524,-60,-27
20200104,42,19
20200305,-57,-25
20210221,9,122
20201121,-21,-178
20200628,28,52
20200823,65,-18
20201027,-20,-179
20200920,-57,-151
20200516,10,126
20200727,-56,147
20210212,10,126
20200606,-18,-179
20200906,-20,-179
20200529,14,146
20201230,-4,144
20200427,14,121
20210201,-25,178
20201221,-10,34
20201109,25,123
20200410,40,-126
20210220,29,52
20200917,7,60
20200108,2,126
20200229,-57,-151
20200616,-4,-104
20201010,6,60
20210208,51,-130
20200223,-17,169
20200925,45,-114
20200919,0,124
20200911,-7,151
20200722,29,131
20200131,-57,-151
20210128,15,-45
20201106,31,142
20200904,65,-18
20200703,-43,171
20200223,31,142
20201004,-4,151
20201020,55,163
20200707,-57,-150
20200312,-49,165
20200207,-6,147
20201210,5,-83
20201026,24,122
20200203,-36,-104
20201013,6,-83
20200712,44,145
20200227,-55,-133
20210108,-62,161
20200611,65,-18
20200629,3,96
20200325,-54,-134
20200219,-6,68
20200227,-16,-173
20200405,15,120
20200413,29,52
20201103,-22,-69
20200726,40,77
20200314,-4,154
20200911,77,8
20201023,15,-93
20200330,-6,134
20201130,-17,-14
20200130,-20,66
20200815,-5,146
20200923,-6,147
20200524,-28,-178
20200211,31,131
20201216,27,144
20201129,29,103
20200122,49,142
20200725,-26,-12
20200713,-5,103
20201118,0,120
20200519,-3,-80
20200805,-5,152
20200720,-18,168
20200302,14,121
20200119,-22,-63
20210301,-6,132
20200108,14,121
20201119,30,142
20201226,-16,-14
20200403,-35,-106
20200311,29,142
20200808,56,114
20200302,52,180
20201223,-6,145
20200324,73,6
20210120,15,147
20200530,73,6
20200228,5,120
20200616,-23,-71
20200728,6,127
20200701,-6,154
20200601,-5,102
20201010,15,-91
20200723,-6,146
20200731,18,147
20200708,6,125
20200909,-6,146
20201115,19,121
20200618,73,6
20210202,-29,61
20200918,-56,-27
20200705,-17,169
20201027,1,126
20210202,-21,170
20201122,27,56
20201221,41,49
20200625,-19,-175
20201019,-21,168
20200116,10,122
20200105,-55,-137
20210117,-21,173
20200425,1,97
20200622,-22,-179
20200603,34,25
20200323,40,-125
20201124,-21,-178
20201206,-41,-85
20201215,-24,-116
20210224,2,126
20200822,2,-97
20210106,-19,-174
20200710,49,156
20210214,-53,27
20200621,-53,27
20200514,-17,-14
20210126,-21,170
20200902,-21,170
20200315,-15,-174
20210105,57,-169
20210130,8,-83
20200421,57,-169
20201028,5,-83
20200506,-7,128
20201215,57,-169
20201204,15,147
20200707,-12,167
20200315,-49,-8
20200227,-21,170
20200414,-4,-77
20200717,57,-169
20210220,57,-169
20200330,-5,152
20201210,-21,170
20200124,-21,170
20200531,-33,-67
20210221,-21,170
20200423,-2,145
20200222,-22,-71
20200406,-6,105
20210128,14,125
20210104,52,-169
20210215,52,-169
20200508,-31,-178
20200117,11,-63
20200516,33,83
20210301,0,125
20210223,-22,-176
20210112,-26,-176
20200401,-8,128
20200915,5,-83
20200716,-22,90
20200903,8,-72
20201224,10,126
20210116,28,105
20200524,13,-88
20200929,-3,136
20200725,-2,119
20200428,0,-17
20200329,-21,172
20200416,11,126
20200406,10,58
20200615,14,121
20200727,-23,-67
20200928,-66,-180
20201006,13,92
20201102,-24,-67
20200221,19,-106
20210214,53,-32
20200117,23,121
20200707,-3,149
20200627,-6,147
20200414,57,163
20200616,53,-32
20200528,53,-32
20200616,-55,-30
20201209,-11,162
20210118,-17,-15
20200206,-19,169
20200602,-6,151
20201222,-11,166
20200920,-4,-12
20200610,-18,177
20200922,40,143
20210128,-56,-28
20200321,-55,-28
20200604,-38,180
20200113,-32,-71
20200518,40,144
20200904,40,142
20200409,1,126
20200606,-11,164
20201220,8,-103
20210103,-11,164
20200414,8,-103
20210116,-57,-26
20201015,3,129
20200205,-11,164
20200927,-9,159
20200617,-8,-13
20201106,8,-103
20210209,-17,168
20201105,53,159
20201215,-16,168
20200307,-53,159
20200713,-16,168
20200902,-16,-179
20200914,-16,168
20200602,42,143
20200524,-23,-13
20200901,40,144
20200331,-31,-178
20201125,-9,159
20201117,40,143
20200727,5,-76
20200527,-5,147
20200216,-17,-14
20200225,40,144
20200412,44,86
20200807,-5,134
20200229,19,-107
20200601,-29,-4
20210202,40,143
20200809,-18,-178
20201028,3,-77
20200508,-37,177
20200707,1,-26
20200402,-10,23
20200908,-23,-67
20201118,40,143
20200916,6,120
20200323,2,126
20201018,-37,177
20200426,-40,-16
20200211,31,142
20201105,38,142
20201124,-20,-174
20200804,50,-176
20201114,35,73
20201119,-5,153
20201029,-7,123
20200212,17,146
20200814,17,146
20201021,-7,155
20200313,-38,-94
20200615,-56,-27
20210109,-9,119
20200615,17,146
20200924,0,124
20200518,-17,-72
20210228,24,99
20210228,13,-91
20200306,5,126
20200305,-2,133
20210118,0,125
20200511,-60,-151
20210113,-28,-71
20200317,10,126
20210116,-20,-69
20200618,-1,99
20200124,50,-130
20210109,28,57
20200327,0,97
20201215,-34,-73
20200718,-29,-71
20200215,-44,-78
20200624,-41,81
20200720,51,-173
20201201,-24,179
20200108,-7,152
20200720,-20,-178
20201225,-7,129
20210130,7,-83
20200626,-52,17
20210202,7,-73
20200428,13,146
20200401,11,-86
20210222,8,-40
20200124,13,145
20200729,13,146
20200809,53,-163
20200904,13,145
20210210,13,146
20200326,-45,-73
20200314,34,142
20210110,-2,141
20200714,-72,-126
20200617,19,146
20200119,-15,167
20200407,-26,-12
20200628,-1,122
20200508,14,-93
20200530,-6,130
20210131,-22,-176
20200809,-10,113
20200701,-6,151
20200131,-4,152
20210102,2,127
20200627,-18,-179
20200720,-7,156
20200114,-36,-74
20200405,-36,-74
20200904,-3,-81
20201220,-36,-74
20201016,54,162
20201201,2,126
20200104,-55,-28
20200604,-36,-74
20200724,-5,155
20200913,-20,168
20200612,-6,150
20200704,18,-99
20210226,11,-87
20200505,4,127
20200520,-9,-79
20200625,-22,-178
20201119,50,-173
20200707,-32,-178
20200623,2,90
20201018,7,-73
20201118,40,52
20200310,-18,-178
20200522,13,146
20201115,24,122
20210203,1,125
20200108,53,-169
20200310,-18,-69
20200111,-21,-71
20201106,54,162
20200830,2,127
20200622,-48,-87
20201231,49,-128
20200404,6,127
20200426,36,143
20200925,-1,-78
20200401,51,178
20200313,36,27
20200430,1,126
20200616,-10,-79
20200728,-18,177
20200512,-22,-69
20201103,0,122
20200520,2,126
20201205,-5,153
20200514,-15,-173
20200814,-5,153
20200907,-23,171
20200807,-15,-173
20210218,-15,-173
20200913,-15,-173
20200802,-39,78
20210114,-5,153
20201214,-5,153
20201009,-2,139
20201010,27,109
20201221,-5,153
20200605,-15,-173
20200327,-11,162
20201128,-5,152
20200225,-5,152
20201228,-7,133
20201228,-29,-72
20201105,-16,-173
20200207,-11,-78
20210123,-4,103
20200415,-18,-179
20200306,-6,147
20201002,-30,-179
20200526,-23,-176
20210126,-5,153
20200720,-6,148
20200525,-17,-177
20200508,-5,153
20200806,-6,131
20200505,-3,128
20200526,-6,153
20200518,-5,153
20200526,13,-88
20200319,-15,-173
20200926,13,-90
20210106,23,143
20200308,-9,-109
20201002,14,93
20210103,-6,153
20200203,-41,-89
20200618,-14,66
20200303,-7,104
20200921,2,127
20200716,5,125
20200108,-19,-174
20200414,37,144
20200509,-5,153
20210213,-21,-69
20200512,-15,-173
20200116,-7,129
20200228,-61,-36
20200229,40,106
20200922,35,32
20210301,-4,152
20200114,39,144
20200809,35,27
20210107,35,27
20200712,11,-62
20201016,35,27
20200604,25,129
20200826,-16,-179
20201212,-35,180
20200912,30,143
20200224,-17,67
20201204,2,99
20200320,24,122
20200418,-6,102
20200713,24,122
20200818,-62,161
20200929,24,122
20200407,24,122
20201213,29,82
20201206,-6,150
20200406,-15,-71
20200108,14,93
20201001,-18,-178
20200326,-6,155
20200821,-31,-178
20200404,-12,166
20201206,52,176
20200330,46,142
20200326,0,124
20200530,-42,173
20210211,52,-175
20200429,40,-127
20210211,-7,155
20201027,52,-131
20210125,28,84
20200430,28,86
20200717,28,85
20201005,28,85
20200309,28,85
20200902,28,86
20201003,-4,143
20200404,24,123
20200714,28,86
20201112,14,145
20201228,28,87
20200326,28,85
20200828,28,86
20201004,28,85
20201205,28,86
20200929,28,86
20201223,28,86
20200427,28,86
20200914,3,128
20200301,28,86
20210115,33,140
20200217,28,85
20210104,28,85
20200627,-20,-178
20210301,-11,120
20201205,28,86
20200403,28,86
20200830,-8,-80
20200913,27,88
20210106,-2,-80
20201104,17,-95
20201229,6,152
20200605,-21,-179
20210122,12,-89
20200617,40,143
20200106,-31,-177
20200116,26,128
20200926,-60,-27
20200526,-5,152
20201227,-5,152
20201005,-9,113
20201217,-5,152
20200427,11,92
20200131,-22,171
20200829,-6,151
20200330,32,140
20200122,34,26
20201228,-6,152
20201009,-6,152
20200926,-6,152
20200210,9,-40
20201130,-6,152
20201124,-6,152
20200310,38,141
20210224,-57,-27
20200525,-61,154
20200816,-45,169
20200112,2,126
20200218,-6,152
20200905,-6,132
20200726,-19,169
20200124,-5,152
20201005,-15,67
20200412,35,58
20200929,-6,152
20210220,-6,152
20210104,-5,152
20200517,-15,67
20200719,-15,67
20200210,-5,152
20201024,-5,152
20200617,-6,152
20200118,-6,152
20200927,-2,153
20210119,-5,152
20200922,-5,152
20210103,-14,167
20200329,-6,152
20201113,-6,153
20200803,-26,178
20200110,-6,150
20200706,-7,155
20210109,-19,-173
20200303,-8,155
20201220,-5,152
20210211,-7,155
20200317,-7,155
20200905,-8,155
20200413,-7,154
20200514,-7,155
20200601,12,142
20200202,-5,153
20200412,2,98
20210223,-6,150
20200729,-7,155
20200802,-6,152
20200421,-6,152
20210121,-7,155
20200112,-6,152
20200809,31,142
20200316,-6,152
20201112,-5,152
20200713,31,142
20200220,31,142
20200502,15,-94
20200914,31,142
20201226,-7,154
20200602,47,154
20200413,2,127
20200430,-8,68
20200314,2,126
20210101,-7,155
20201115,-21,-179
20200228,28,86
20200811,28,86
20200421,-7,129
20201027,28,86
20210119,28,86
20200701,-5,152
20210128,28,86
20200205,28,86
20200509,-10,109
20200813,28,86
20200124,39,142
20200510,28,86
20200412,-52,28
20200726,-15,-173
20201223,28,85
20200719,2,126
20200131,-35,-179
20201010,-7,155
20200406,28,86
20210122,-7,155
20200316,-6,152
20201126,11,-86
20200529,-6,128
20200313,-7,155
20200626,24,61
20200319,-29,-71
20201018,-7,155
20200609,-22,-177
20200411,37,141
20210212,-35,-180
20200123,-10,150
20210101,-53,27
20201012,-3,102
20201015,-8,-74
20200423,28,86
20200603,13,146
20200701,13,146
20200905,-61,-21
20200217,-12,166
20200904,-4,152
20200206,24,61
20201223,14,-92
20200507,-7,154
20200609,-42,80
20201123,-5,152
20201223,-17,-14
20200917,-54,-132
20200905,-19,169
20200604,2,126
20200618,39,70
20200707,-19,-176
20200312,-11,164
20201029,-3,-78
20210219,-11,164
20200306,-10,160
20201113,-11,164
20201002,29,130
20200820,-11,164
20200116,-11,163
20200208,-8,147
20200304,-11,163
20201224,37,-115
20200104,-11,163
20200228,-4,142
20201114,-20,-71
20200622,-5,153
20200716,-11,163
20200401,-11,163
20201112,-18,-69
20200412,-5,131
20201014,-19,-176
20200606,-60,-26
20200830,7,-36
20200724,-17,-14
20200607,-17,-14
20210109,-17,-14
20210114,-6,155
20200825,-35,-104
20200315,-26,-176
20210204,36,140
20210222,-52,139
20201214,42,135
20200523,0,136
20210105,0,136
20200714,-59,-25
20210122,-59,-25
20200618,-59,-25
20201128,-22,-69
20200608,-28,-71
20200526,57,-156
20200601,-47,100
20210128,-5,103
20201221,38,73
20200912,-16,-173
20200617,0,136
20201226,45,150
20200830,1,-80
20200813,28,140
20200514,31,143
20200531,-20,-71
20210302,51,178
20200710,-7,155
20200121,44,-130
20201103,86,32
20210215,-6,131
20210215,51,-178
20201210,5,96
20200426,44,-130
20210211,45,-130
20201115,44,-130
20200306,-17,-14
20200411,-31,-178
20200529,-20,-179
20200430,28,143
20201111,13,146
20200415,6,117
20201013,-35,-108
20201005,-37,78
20201211,-29,-176
20201107,-2,139
20200927,2,-91
20200714,12,144
20201024,-15,-173
20200626,13,146
20200713,-3,68
20201113,42,142
20210102,75,8
20200814,35,27
20210107,-35,-106
20200602,-32,-111
20200301,-24,-176
20200903,-23,-176
20200901,39,23
20200814,-56,-144
20201115,-22,-68
20200912,40,143
20200831,-11,121
20210113,-4,152
20201002,-18,-178
20200211,40,143
20210211,40,143
20200804,30,131
20200901,13,146
20201222,40,143
20200728,8,127
20200228,14,94
20200401,-6,152
20200105,6,117
20201013,-16,-173
20201127,-21,-174
20210114,57,-156
20201222,0,124
20200525,-25,-176
20200928,14,121
20201025,-35,-107
20200616,-3,144
20200511,-11,163
20200227,4,126
20201006,-10,125
20201223,-9,125
20210207,-20,-179
20200720,-35,-17
20200403,-19,170
20200705,51,179
20201126,22,143
20210112,27,144
20200314,-36,-74
20210209,-60,-27
20200601,-36,-74
20200520,-24,-177
20201016,34,26
20200923,-20,-178
20200721,-22,-68
20201201,28,140
20201201,28,140
20200513,28,140
20200630,-20,-175
20200914,-32,-178
20200314,62,-152
20201122,42,88
20210223,-35,-179
20200316,-16,168
20200804,17,-98
20210129,-6,131
20200127,-10,152
20201206,-32,-178
20200808,-32,-178
20200730,-5,134
20210103,-22,-174
20201208,-49,121
20200607,29,35
20201105,-5,153
20201007,-52,-5
20200920,54,-164
20200921,27,90
20210209,-32,-178
20210118,19,-155
20200612,17,-95
20200509,37,71
20200319,-16,-74
20200203,-21,-174
20201115,-5,152
20201109,71,-8
20200929,-32,-178
20200905,52,177
20200626,-52,160
20200815,-11,163
20200412,-60,-35
20201211,-6,147
20200609,-32,-176
20210212,-32,-178
20200319,34,74
20201014,-35,-16
20200405,37,78
20201129,11,95
20200722,-10,152
20200327,10,126
20201026,-32,-178
20200430,51,-174
20200601,-32,-178
20200525,53,172
20210218,18,121
20200526,-22,172
20200727,-57,-142
20200719,-21,-174
20200731,-44,170
20201108,-21,-175
20200527,-23,-177
20200121,44,148
20200603,-35,-180
20200418,-13,-111
20200806,-13,-112
20200702,-5,152
20201101,-35,-180
20210202,-14,-112
20200626,-59,-29
20210107,5,95
20200509,-4,153
20200129,40,143
20200504,13,-90
20200419,-19,-177
20200405,-9,-76
20200422,40,141
20210112,-55,-27
20201019,-9,158
20201129,-9,158
20201103,-5,154
20200926,26,128
20201123,44,148
20200531,-6,131
20210209,-55,-29
20200615,33,132
20201119,3,128
20200404,12,46
20200129,31,142
20200810,-56,-28
20210210,-7,155
20200819,27,66
20201111,-16,41
20210210,19,145
20210216,14,-58
20210113,15,147
20200913,-32,-178
20200723,9,127
20200412,12,143
20200901,-27,-176
20200201,14,-58
20200626,14,-59
20200411,-30,-72
20200923,-36,-73
20200904,-14,167
20200402,-6,152
20200206,13,-92
20200302,-32,-178
20201012,-18,-178
20200502,-11,165
20201025,-10,165
20200613,19,121
20200603,30,95
20200811,52,-177
20210116,-10,165
20201121,-10,165
20200907,-36,-105
20201223,-35,55
20200901,-21,-175
20201026,19,96
20200324,-35,55
20201014,5,95
20200225,-15,67
20200327,37,145
20200820,-10,165
20200829,-1,-21
20200514,-62,163
20200319,37,27
20201127,-10,162
20200912,34,73
20200506,-20,-70
20201023,-8,109
20200626,62,-152
20200926,-3,139
20200727,13,146
20200214,-8,-76
20200710,2,126
20200306,-9,113
20210202,-22,-179
20210226,-18,-174
20201002,-18,-174
20200813,52,-169
20200726,52,-169
20200717,52,-169
20201011,52,-169
20200717,52,-169
20200207,52,-169
20210101,-3,139
20200921,52,-169
20201214,52,-170
20200716,52,-169
20201028,-23,-175
20200524,52,-169
20200717,-5,152
20200708,53,-170
20210119,-9,159
20201121,52,-169
20210221,-3,122
20200704,52,-169
20201029,7,-104
20200106,-25,154
20200206,8,-77
20200530,-11,166
20200915,60,-153
20210207,52,-169
20200119,-27,-176
20200228,-23,-174
20201109,51,-130
20201113,-57,-141
20200614,-27,-176
20200729,14,-91
20210210,-8,118
20201029,53,-170
20210214,30,58
20200113,52,-169
20200502,-25,154
20210129,-30,-68
20201218,-25,154
20200519,18,147
20201219,8,124
20200521,-48,-10
20200423,-11,162
20200910,5,95
20200726,27,66
20201120,-16,-174
20201102,-5,153
20200620,38,142
20201210,-11,167
20210122,-27,-176
20201209,-22,-174
20200118,16,-94
20200220,-53,24
20201204,36,141
20210111,-26,-178
20200214,1,-29
