month,latitude,longitude,depth,mag,mag_avg
5,10,-80,20,5.2,0
5,0,-100,10,5,0
5,-30,-70,30,5.2,0
5,-30,-70,20,5.3,0
5,-20,-170,60,8,1
5,-40,80,10,5,0
5,-40,80,10,5.2,0
5,-10,150,30,5,0
5,-20,170,170,5.2,0
5,-20,-170,30,5.2,0
5,-20,-170,20,5.1,0
5,-20,-170,40,5.3,0
5,-20,-170,40,5,0
5,-20,170,120,5.4,1
5,-20,-170,40,5,0
5,-20,-170,40,5.2,0
5,-20,-170,40,5.4,1
5,-20,-170,10,6,1
5,-20,-170,30,5,0
5,-60,160,10,5.9,1
5,-20,-180,40,5,0
5,-20,-170,10,5.4,1
5,-20,-170,20,5.2,0
5,-20,-170,10,5.1,0
5,30,80,20,5,0
5,-20,-180,40,5.9,1
5,-20,-170,40,5.2,0
5,-20,-170,60,5.1,0
5,-20,-170,10,5.5,1
5,-30,180,520,5.6,1
5,-20,-170,40,5,0
5,-40,80,10,6,1
5,-20,-180,470,5.2,0
5,-40,80,10,6.1,1
5,-40,80,10,5.2,0
5,-20,-170,40,5.2,0
5,30,60,10,5,0
5,20,120,40,5.4,1
5,-40,80,10,5,0
5,-40,80,20,5.5,1
5,-20,-170,40,5,0
5,-20,-170,40,5.1,0
5,-20,-170,40,5.6,1
5,-10,150,60,5.1,0
5,0,100,10,5.2,0
5,0,140,110,5.4,1
5,20,120,30,5,0
5,-10,100,40,5.9,1
5,-10,160,80,5,0
5,-30,-70,130,5,0
5,60,170,10,5.8,1
5,-20,-180,30,5.1,0
5,-10,130,570,5.2,0
5,-10,120,80,5,0
5,-50,10,10,5.1,0
5,50,-170,20,6.4,1
5,-20,-180,40,5.3,0
5,-20,-180,110,5.2,0
5,50,-170,40,5.3,0
5,20,90,30,5.6,1
5,40,150,50,5,0
5,-30,-70,30,5.5,1
5,-20,-170,20,5,0
5,-20,170,40,5.1,0
5,-10,160,50,5,0
5,-10,110,20,5.5,1
5,-20,170,110,5.4,1
5,10,90,30,5.7,1
5,-60,-30,100,5,0
5,10,-90,50,5.4,1
5,-20,-180,50,5,0
5,-10,130,70,5.2,0
5,0,130,30,5.3,0
5,-10,150,100,5.3,0
5,0,-100,10,5.3,0
5,-20,-70,110,5.2,0
5,-20,-180,640,5.1,0
5,10,-90,20,5.2,0
5,-20,-180,50,5,0
5,0,100,10,6.8,1
5,-30,-180,150,7.4,1
5,-20,-170,30,5.1,0
5,-20,170,40,5.1,0
5,0,100,30,5.3,0
5,0,100,30,5.1,0
5,0,130,30,5.4,1
5,-20,-170,20,5.7,1
5,0,130,110,5,0
5,-20,-170,10,6,1
5,0,140,50,5.1,0
5,-20,-170,10,5.8,1
5,0,100,40,5,0
5,-60,-30,90,5,0
5,-60,160,10,5,0
5,-60,160,10,5,0
5,-60,160,10,5,0
5,-30,-70,10,5,0
5,60,170,10,5,0
5,60,160,30,5.7,1
5,-10,110,30,5,0
5,0,130,40,6.3,1
5,-10,110,40,5,0
5,-10,160,50,5,0
5,-10,120,50,5,0
5,-40,80,10,5,0
5,0,-90,10,6,1
5,-30,-180,20,5,0
5,-40,-70,20,5.2,0
5,0,120,600,5.1,0
5,60,170,20,6.6,1
5,10,130,130,5,0
5,-20,-180,40,5.2,0
5,-30,-180,10,5.2,0
5,30,130,40,5.3,0
5,60,170,30,5,0
5,60,170,10,5.3,0
5,0,100,180,5,0
5,50,160,200,6.2,1
5,-10,130,0,6.1,1
5,0,140,30,5.7,1
5,30,-120,10,5.37,0
5,-20,170,40,5.5,1
5,-30,-110,10,5,0
5,-30,-110,10,5.6,1
5,-20,170,40,5.5,1
5,-30,-180,200,5.2,0
5,-30,-110,10,5,0
5,60,170,40,5,0
5,-20,170,10,5.5,1
5,-30,-180,150,5.3,0
5,0,-30,10,5.1,0
5,-20,170,50,5.3,0
5,-20,170,30,5,0
5,20,120,20,5.1,0
5,-30,-20,10,5,0
5,-10,170,50,5.3,0
5,-20,-70,30,5.6,1
5,40,20,40,5.2,0
5,30,140,440,5.2,0
5,0,120,280,5.3,0
5,10,-90,60,5,0
5,30,80,70,5,0
5,-40,50,10,5,0
5,-10,110,10,6.3,1
5,-20,-170,30,5.4,1
5,10,-80,10,5.2,0
5,0,150,230,5.2,0
5,50,180,20,5,0
5,-20,170,30,5,0
5,-20,180,40,5,0
5,-20,-170,20,5.2,0
5,30,-110,10,5.2,0
5,-20,170,40,5,0
5,20,120,20,5.7,1
5,-10,150,30,6.5,1
5,70,10,10,5,0
5,10,120,80,5,0
5,30,-110,10,5.1,0
5,-20,-180,50,5,0
5,-20,-180,50,5.7,1
5,-10,160,30,5.5,1
5,-60,-30,40,5.7,1
5,-30,-180,30,5.1,0
5,-20,-170,30,5.3,0
5,-40,90,10,5.6,1
5,-50,-80,40,5.7,1
5,10,-90,50,5,0
5,10,130,50,5.3,0
5,-20,-180,150,5.2,0
5,-20,-70,120,5.2,0
5,0,140,10,5.9,1
6,-10,150,40,5.3,0
6,0,130,30,5,0
6,-50,160,10,5.2,0
6,-10,130,110,5.2,0
6,-20,-180,590,6,1
6,-20,-170,40,5.1,0
6,-20,-170,40,5.1,0
6,-20,-170,30,5.2,0
6,-20,-180,350,5.3,0
6,-20,-170,40,5.2,0
6,-60,-30,120,5.2,0
6,-20,-170,10,5.1,0
6,30,60,10,5.1,0
6,-60,-150,10,5.1,0
6,50,-130,10,5,0
6,20,150,120,5,0
6,10,130,70,5.3,0
6,0,-30,10,5.3,0
6,20,120,30,5,0
6,0,-30,10,5.7,1
6,0,-30,10,6,1
6,0,-90,10,5.1,0
6,0,130,170,5.2,0
6,-30,-180,140,5,0
6,0,-90,20,5.1,0
6,20,-90,210,5.3,0
6,-20,-70,90,5,0
6,0,140,30,5,0
6,-10,-70,190,5.2,0
6,-20,170,20,5.1,0
6,0,120,570,5.3,0
6,-40,90,10,5,0
6,-20,-180,560,5.3,0
6,10,-50,10,5,0
6,-50,30,10,5,0
6,-20,-180,580,5.5,1
6,-50,30,20,5.9,1
6,-20,-180,560,6.1,1
6,20,120,30,5.2,0
6,-20,-180,160,5,0
6,-20,-180,660,5.9,1
6,10,-60,10,5,0
6,-60,-140,10,5,0
6,-10,130,30,5,0
6,30,130,140,6.3,1
6,-50,-120,10,5.1,0
6,-20,-180,20,5.2,0
6,10,100,50,5.1,0
6,50,180,10,6.5,1
6,50,180,30,6,1
6,-40,-180,30,5,0
6,0,90,30,5.2,0
6,-50,30,10,5.3,0
6,10,120,40,5,0
6,50,100,10,5.8,1
6,0,130,30,5.6,1
6,-20,-180,10,5.2,0
6,-60,-150,10,5,0
6,-20,-180,10,5.6,1
6,50,100,10,5,0
6,-60,-30,40,5.1,0
6,-20,-170,10,5,0
6,50,150,370,5.3,0
6,0,120,30,5.4,1
6,0,120,30,5.6,1
6,30,140,30,5,0
6,40,140,30,5.5,1
6,-30,-180,30,5,0
6,40,140,30,5.5,1
6,-10,160,40,5.1,0
6,-60,-30,120,5,0
6,0,140,40,5.2,0
6,30,-40,10,6,1
6,50,-160,10,5.3,0
6,0,140,40,5.1,0
6,10,130,30,5.1,0
6,-20,-180,260,5.2,0
6,50,-130,10,5.6,1
6,-20,-10,10,5,0
6,40,20,10,5,0
6,0,-80,170,5.3,0
6,10,90,20,6,1
6,20,-50,10,5.1,0
6,10,-30,10,5,0
6,0,130,20,5.4,1
6,50,150,100,6,1
6,0,130,20,5.3,0
6,30,50,10,5,0
6,-60,-30,40,5,0
6,50,180,10,5.4,1
6,-50,30,10,5.2,0
6,-20,-180,20,5.4,1
6,-20,180,30,5.2,0
6,20,60,10,5.3,0
6,-60,-150,10,5,0
6,10,60,10,5,0
6,0,130,30,5.2,0
6,40,150,40,5.1,0
6,0,120,30,5.1,0
6,0,120,30,6.3,1
6,-40,-20,10,5,0
6,50,-180,30,5.3,0
6,-20,170,50,5,0
6,0,130,30,5.4,1
6,50,180,20,6.2,1
6,-60,150,10,5.7,1
6,-20,-180,60,5.1,0
6,-20,-70,120,5.5,1
6,10,90,20,5,0
6,-20,-70,120,5.5,1
6,20,-90,10,5.8,1
6,-20,-180,570,6.3,1
6,10,90,30,6.3,1
6,-20,-70,200,5.3,0
6,-20,70,10,5.3,0
6,-20,-170,20,5,0
6,-20,-180,20,5,0
6,30,60,10,5.8,1
6,0,130,50,5.2,0
6,-20,30,10,5,0
6,-30,-180,60,5.3,0
6,0,120,50,5.1,0
6,-10,160,60,5.6,1
6,0,140,40,5,0
6,40,140,40,5.2,0
7,-30,-180,20,5,0
7,-60,-30,50,5,0
7,50,-180,40,5.5,1
7,0,130,60,5.5,1
7,50,180,10,5.8,1
7,-20,-180,120,5,0
7,50,-180,50,5.6,1
7,50,-180,50,5.5,1
7,50,-180,50,5.1,0
7,40,40,0,5,0
7,50,-180,50,5.1,0
7,-60,-140,10,5.8,1
7,-20,-180,210,5.4,1
7,-30,-70,170,5.1,0
7,-30,-180,190,5,0
7,40,140,50,5.3,0
7,0,150,190,5.5,1
7,-20,-170,30,5.6,1
7,-30,-10,10,5.1,0
7,40,70,10,5.8,1
7,-10,160,190,5.1,0
7,-10,170,70,5.7,1
7,-20,-170,40,6,1
7,-30,-180,10,5.3,0
7,-10,150,70,5.2,0
7,20,-100,10,5,0
7,-10,160,30,5.3,0
7,-10,130,110,5.1,0
7,50,100,10,5,0
7,50,-180,20,6.6,1
7,50,-180,20,5.2,0
7,-40,180,30,5.3,0
7,-30,-70,140,5.5,1
7,50,-180,0,5.3,0
7,0,130,40,5.3,0
7,50,-180,40,5.3,0
7,50,-180,50,5.2,0
7,50,-180,20,5.4,1
7,-20,-70,20,5.2,0
7,50,-180,50,5.3,0
7,50,-180,0,5.4,1
7,0,70,10,5,0
7,-20,70,10,5,0
7,-10,150,70,5,0
7,-60,-30,40,5.2,0
7,-10,150,70,5.1,0
7,-10,-10,10,5.5,1
7,-20,-180,610,5.2,0
7,50,-180,50,5,0
7,-10,150,190,5.2,0
7,0,100,50,5.2,0
7,-10,150,40,5.1,0
7,-10,150,50,5.7,1
7,-10,150,60,5,0
7,-20,70,10,5.5,1
7,-10,70,10,5.7,1
7,-20,170,190,5.1,0
7,-10,30,30,5,0
7,-10,150,40,5.2,0
7,0,-80,50,5,0
7,-60,-40,10,5.7,1
7,-10,150,50,5,0
7,-30,-180,280,5.2,0
7,0,130,360,5.8,1
7,-20,170,80,5,0
7,0,90,30,5.2,0
7,-20,-180,510,5.1,0
7,-30,-70,10,6.2,1
7,-20,-180,600,5.7,1
7,10,140,140,5.1,0
7,0,130,30,5.1,0
7,-20,-180,40,5,0
7,-10,110,10,5,0
7,0,120,70,5.2,0
7,-10,110,30,5.1,0
7,-10,110,20,6.1,1
7,-10,110,10,5.2,0
7,-10,110,10,5.1,0
7,-10,110,10,5.1,0
7,-10,110,10,5.2,0
7,-10,110,10,6,1
7,-10,110,20,5,0
7,-10,110,10,5.1,0
7,-10,120,10,5,0
7,-10,110,20,5.6,1
7,-10,110,10,5.4,1
7,-10,110,30,5.3,0
7,-10,110,20,7.7,1
7,-10,100,40,5.1,0
7,-10,110,10,5.7,1
7,-10,110,10,5.2,0
7,-10,110,20,5.5,1
7,-10,110,10,5.4,1
7,-10,110,10,5.5,1
7,-10,110,10,5.1,0
7,-10,110,30,5.1,0
7,-10,110,10,5.1,0
7,-10,110,40,5.2,0
7,-10,110,10,5.9,1
7,-10,110,10,5.2,0
7,-10,110,30,5.3,0
7,-10,110,20,5,0
7,-10,110,40,5.9,1
7,-10,110,40,5.2,0
7,-10,110,30,5.1,0
7,-10,110,20,5.7,1
7,-10,110,30,5,0
7,-10,110,10,5.2,0
7,-10,110,10,5.3,0
7,-10,110,10,5,0
7,-10,110,10,5.1,0
7,-10,110,10,5.1,0
7,-10,110,30,5.3,0
7,-10,110,10,5.2,0
7,-10,110,10,5.2,0
7,-10,110,10,5.2,0
7,-10,110,0,5.3,0
7,-10,110,10,5.5,1
7,-10,110,20,5.3,0
7,-10,110,30,5.9,1
7,-10,110,20,5.2,0
7,-10,110,10,5,0
7,-10,110,10,5.1,0
7,-10,110,10,5.3,0
7,-10,110,10,5.2,0
7,30,100,10,5.2,0
7,0,100,40,5.3,0
7,-10,-110,10,5.2,0
7,-20,-170,40,5.3,0
7,-10,110,10,5,0
7,-10,110,10,5.1,0
7,-10,110,30,5,0
7,-10,110,10,5,0
7,-10,110,20,5.7,1
7,-20,-70,10,5,0
7,-10,110,10,5,0
7,-10,110,30,5,0
7,-10,110,10,5,0
7,-10,110,10,5,0
7,-10,110,10,5.1,0
7,-10,110,10,5,0
7,-10,110,10,5.3,0
7,-10,110,10,5.6,1
7,-10,110,40,5,0
7,0,130,40,5.5,1
7,-10,110,30,5.2,0
7,-20,-180,590,5.7,1
7,-10,110,30,5,0
7,0,150,470,5.6,1
7,-10,110,10,5,0
7,30,60,40,5.3,0
7,-10,110,10,5.7,1
7,-10,150,70,5.1,0
7,60,-160,40,5.2,0
7,-10,150,30,6.4,1
7,40,-120,10,5,0
7,-10,110,10,5,0
7,-10,110,20,5,0
7,-10,110,10,5.2,0
7,-10,110,10,5,0
7,-30,-70,40,5,0
7,-10,150,10,5.9,1
7,-10,150,70,5.1,0
7,-10,110,10,5.5,1
7,-20,-180,360,5.4,1
7,-10,110,50,6.1,1
7,30,100,20,5.5,1
7,-10,110,10,5.1,0
7,-10,170,70,5.2,0
7,-10,110,10,5,0
7,-20,-10,10,5.3,0
7,-10,100,40,5,0
7,-10,160,70,5.2,0
7,-10,110,10,5.2,0
7,0,120,50,5.2,0
7,0,120,30,6,1
7,-10,110,20,5,0
7,0,120,30,5.1,0
7,-10,110,20,5.1,0
7,0,100,30,5,0
7,-20,-180,590,5.8,1
7,-10,110,20,5,0
7,10,-90,30,5,0
7,-10,110,10,5.1,0
7,-10,110,30,5.1,0
7,20,150,40,5,0
7,-10,110,10,5.1,0
7,-10,110,10,5.2,0
7,-10,150,60,5.2,0
7,-10,110,10,5,0
7,-60,-30,50,5.1,0
7,-10,110,10,5.3,0
7,10,-90,30,5,0
7,-10,110,10,5.2,0
7,-10,110,10,5.1,0
7,-10,110,10,5.2,0
7,-10,110,20,5.1,0
7,-20,-170,40,5.2,0
7,-20,-170,30,5,0
7,10,140,30,5.5,1
7,60,-150,20,5,0
7,0,100,20,6.3,1
7,-40,-90,10,5.1,0
7,-10,110,10,5,0
7,20,120,30,5.1,0
7,0,140,90,5,0
7,-10,100,30,5.1,0
7,20,120,30,5.9,1
7,-50,160,20,5.1,0
7,60,-30,10,5.4,1
7,60,-30,10,5.2,0
7,60,-30,10,5.1,0
7,-20,-180,620,5.5,1
7,20,-60,10,5.8,1
7,40,70,30,5.6,1
7,10,50,10,5.2,0
7,40,70,10,5.4,1
7,-10,110,30,5.1,0
7,0,100,30,5.6,1
7,30,-110,10,5.9,1
7,70,0,10,5.3,0
7,10,-100,10,5.4,1
7,-40,-90,10,5.1,0
7,10,-100,10,5.5,1
7,0,100,30,5,0
7,50,160,10,5,0
7,20,-100,10,5.3,0
7,-10,100,30,5,0
7,-20,170,40,5.2,0
7,-20,170,50,5.2,0
8,-10,150,150,5,0
8,-20,-170,30,5.2,0
8,-20,-170,30,5.2,0
8,-20,170,40,5,0
8,10,100,30,5,0
8,-10,-10,10,5,0
8,-20,-180,70,5,0
8,10,90,20,5.1,0
8,-10,150,40,5,0
8,-30,180,450,5.7,1
8,0,100,50,5,0
8,-10,120,20,5.9,1
8,-20,-170,190,5.2,0
8,50,170,10,5.5,1
8,10,-70,10,5.2,0
8,-30,-70,30,5.6,1
8,0,130,70,5.1,0
8,40,80,10,5.6,1
8,30,140,20,5.9,1
8,-60,150,10,5.1,0
8,-10,130,150,5,0
8,-10,110,10,5.1,0
8,-20,170,150,6.8,1
8,-60,-140,10,5.1,0
8,-20,170,50,5,0
8,-20,170,30,5,0
8,-10,150,80,5.1,0
8,-30,-180,40,5.2,0
8,10,120,50,5,0
8,-20,170,10,5.2,0
8,10,130,110,5,0
8,-30,-180,10,5.3,0
8,80,10,10,5.1,0
8,-10,160,110,5.4,1
8,-10,140,70,5.2,0
8,-10,-70,30,5.2,0
8,10,-90,60,5.4,1
8,20,-100,20,5.1,0
8,-10,150,70,5,0
8,-10,170,70,5.1,0
8,-20,-180,40,5.3,0
8,20,-100,60,6.1,1
8,0,100,20,6.2,1
8,-20,-180,20,5.3,0
8,20,-100,60,5.4,1
8,20,120,40,5.2,0
8,-20,-180,10,5.1,0
8,-60,-160,10,5.2,0
8,-10,110,10,5,0
8,10,-80,10,5.1,0
8,30,130,20,5.5,1
8,10,120,80,5,0
8,0,100,30,5,0
8,-10,150,60,5.1,0
8,0,130,50,5,0
8,30,90,40,5,0
8,-60,170,10,5.2,0
8,20,-100,20,5.3,0
8,-10,150,40,5.4,1
8,-30,-180,50,5.2,0
8,10,100,30,5.1,0
8,-40,170,100,5.2,0
8,30,30,30,5.3,0
8,-60,-140,10,5.3,0
8,70,0,0,5,0
8,-60,-120,10,5.6,1
8,20,-70,20,5.3,0
8,-10,150,10,5.7,1
8,0,100,30,5.1,0
8,-10,130,20,5.9,1
8,-30,-180,10,5.2,0
8,50,180,20,5.7,1
8,-20,-180,150,6.1,1
8,-10,130,40,5.2,0
8,0,130,10,5,0
8,10,60,20,5,0
8,-30,60,10,5.9,1
8,-60,150,10,5.9,1
8,-20,-70,80,5.2,0
8,-60,-10,10,5.3,0
8,-70,180,10,5.2,0
8,-30,60,10,5,0
8,60,160,60,5.7,1
8,50,140,10,5.6,1
8,-40,-100,10,5.2,0
8,0,130,60,5,0
8,-30,-180,60,5.2,0
8,20,-100,30,5.6,1
8,-30,60,10,5.1,0
8,-60,-30,10,5.9,1
8,40,140,40,5.1,0
8,10,-100,10,5,0
8,50,160,30,6,1
8,-30,-70,110,5,0
8,-60,-30,10,7,1
8,-20,-80,40,5,0
8,-10,150,50,5,0
8,0,130,20,5,0
8,0,130,10,5.3,0
8,-40,180,170,5.2,0
8,30,140,410,5.5,1
8,50,150,20,5.2,0
8,40,30,30,5.1,0
8,-60,-30,10,5.2,0
8,-60,-30,10,5,0
8,10,-100,10,5.1,0
8,-20,-180,570,5.2,0
8,10,-90,90,5.3,0
8,-20,30,20,5,0
8,0,150,40,5.6,1
8,10,100,30,5.1,0
8,50,160,40,6.5,1
8,-60,150,10,5.2,0
8,-20,-70,180,6.6,1
8,30,100,20,5,0
8,-10,130,160,5.3,0
8,-10,160,40,5,0
8,20,-110,10,5.2,0
8,20,-110,10,5.1,0
8,50,-180,40,5.2,0
8,50,-180,40,5.7,1
8,50,-180,40,5.2,0
8,50,-180,40,5.7,1
8,-20,170,240,5.2,0
8,50,-180,10,5,0
8,30,120,150,5.4,1
8,-10,170,20,5.6,1
8,-10,170,10,5,0
8,0,120,10,5.1,0
8,0,130,40,5.8,1
8,-10,120,20,5,0
8,-10,130,10,5.3,0
8,0,130,40,5,0
8,-50,30,10,5.2,0
8,-10,110,10,5,0
8,0,130,40,5.1,0
8,50,150,100,5,0
8,-10,130,40,5.1,0
8,-10,110,10,5,0
8,-10,110,10,5,0
8,-20,70,10,5.7,1
8,0,130,40,5.8,1
8,50,150,40,5.1,0
8,-20,-70,180,5.1,0
8,-30,-70,80,5.1,0
8,30,130,30,5.5,1
9,-30,-180,40,5.2,0
9,-30,-180,40,5,0
9,50,160,50,5.7,1
9,-10,160,40,6.8,1
9,-60,-130,10,5.5,1
9,50,-170,80,5.9,1
9,-10,170,50,5,0
9,-30,-70,10,5.2,0
9,-10,130,10,5,0
9,10,-90,80,5,0
9,-50,110,10,5.1,0
9,-10,-170,10,5,0
9,10,-80,10,5.2,0
9,-20,-180,40,5.2,0
9,0,100,50,5.4,1
9,-20,-180,40,5.7,1
9,-20,180,570,5.9,1
9,-60,150,10,5.5,1
9,-10,110,10,5.1,0
9,0,140,100,5.3,0
9,-20,-70,180,5.1,0
9,-60,-10,30,5.1,0
9,10,130,140,5.8,1
9,0,150,30,5.3,0
9,60,170,10,5.4,1
9,-60,-30,10,5.7,1
9,40,140,50,5.1,0
9,-20,-180,550,5.4,1
9,-10,130,210,5.1,0
9,-20,-180,600,5.2,0
9,-40,-100,10,5.2,0
9,-10,150,150,5.2,0
9,0,-80,10,5.2,0
9,-20,-180,130,5.1,0
9,-10,130,310,5.2,0
9,-10,120,570,6.3,1
9,-20,-70,170,5,0
9,0,100,10,5.3,0
9,50,-130,10,5,0
9,30,50,10,5,0
9,-60,-30,80,5.2,0
9,-20,-70,230,5.1,0
9,30,-90,10,5.9,1
9,-20,-180,10,5.3,0
9,40,80,10,5.5,1
9,50,-30,10,5,0
9,-30,-70,110,6,1
9,20,150,40,5,0
9,10,130,40,5.5,1
9,50,150,340,5.3,0
9,-30,-180,30,5.2,0
9,-60,-30,10,5.2,0
9,-10,150,30,5.8,1
9,-50,-120,10,5.2,0
9,-10,150,70,5.1,0
9,-20,170,50,5,0
9,0,130,10,5.1,0
9,0,130,20,6.3,1
9,10,100,50,5.2,0
9,0,130,10,5.1,0
9,40,140,370,5.9,1
9,-20,40,10,5.1,0
9,-30,-70,140,6.2,1
9,-20,40,10,5.1,0
9,10,-90,50,5.3,0
9,-10,150,130,5.3,0
9,50,-180,50,5,0
9,50,-170,20,5.8,1
9,-20,170,140,5,0
9,-10,160,40,5.3,0
9,-10,110,10,5.9,1
9,40,-10,0,5,0
9,-30,-180,20,5.7,1
9,-20,-70,110,5,0
9,-20,170,30,5.3,0
9,-20,170,40,5,0
9,-40,-90,10,5.1,0
9,0,130,10,5.2,0
9,-10,110,30,6,1
9,-10,160,80,5.1,0
9,-30,-60,600,6,1
9,-20,170,130,5.1,0
9,10,130,30,5,0
9,-40,50,10,5,0
9,-10,120,100,5.2,0
9,-20,40,10,5.7,1
9,-30,-70,140,5.7,1
9,-10,-80,110,5.2,0
9,-10,150,60,5.4,1
9,0,130,40,5.7,1
9,-60,-130,10,5.1,0
9,-10,100,10,5.1,0
9,30,130,70,5.3,0
9,-10,70,10,5,0
9,50,150,10,5.2,0
9,50,150,10,5,0
9,50,150,10,5,0
9,50,150,10,5.9,1
9,-30,-180,50,5.3,0
9,-20,-170,30,6.9,1
9,-20,-180,360,5.6,1
9,50,150,10,5,0
9,10,-60,50,5.5,1
9,10,-60,50,6.1,1
9,50,150,10,6.6,1
9,-20,-70,110,6,1
9,-10,170,200,5.2,0
9,0,130,220,5.1,0
9,-10,110,20,5.4,1
9,-40,-90,10,5,0
9,10,-40,10,5.5,1
9,50,150,10,5.5,1
9,50,150,10,6,1
9,50,150,10,5.1,0
10,50,150,10,5.1,0
10,20,120,30,5,0
10,50,150,10,5,0
10,50,150,10,5.1,0
10,40,140,70,5.1,0
10,-30,-120,10,5.2,0
10,0,130,10,5,0
10,50,150,10,5.4,1
10,50,150,10,5.2,0
10,50,150,20,6.5,1
10,50,150,10,5.3,0
10,-20,-180,50,5,0
10,10,140,10,5.4,1
10,-10,150,40,5.2,0
10,-30,-180,40,5.1,0
10,-50,-130,10,5.3,0
10,-20,170,160,6.3,1
10,-50,20,10,5.2,0
10,-40,-110,10,5,0
10,60,170,10,5,0
10,0,100,50,5,0
10,0,130,30,5.4,1
10,10,130,110,5,0
10,10,140,50,5.2,0
10,-50,130,10,5.1,0
10,20,60,10,5.2,0
10,-40,80,10,5.7,1
10,0,100,30,5.4,1
10,0,-100,10,5.4,1
10,-50,-120,10,5.7,1
10,-20,-70,100,5.7,1
10,-20,170,10,5.4,1
10,-50,-80,40,5.1,0
10,10,100,10,5,0
10,10,60,10,5.1,0
10,10,60,10,5,0
10,-20,-180,10,5.2,0
10,-20,-180,10,5.2,0
10,-20,-180,10,5.3,0
10,-10,70,10,5.3,0
10,-20,-180,10,5.8,1
10,-50,30,10,5.7,1
10,20,120,10,5,0
10,20,120,10,5,0
10,20,120,10,5,0
10,-10,150,70,5.2,0
10,20,120,10,5.1,0
10,20,120,10,5.2,0
10,20,120,10,5.9,1
10,20,120,10,5,0
10,20,120,10,6.3,1
10,-10,160,50,5.1,0
10,-60,-120,10,6,1
10,40,140,10,6,1
10,20,120,10,5.1,0
10,0,140,30,5,0
10,20,120,30,5,0
10,10,-100,10,5.8,1
10,-20,-180,590,5,0
10,20,120,10,5.2,0
10,20,120,10,5.7,1
10,10,-90,40,5.2,0
10,20,120,30,5,0
10,20,120,10,5.2,0
10,-20,-180,40,5,0
10,-30,-70,30,6.4,1
10,10,100,30,5,0
10,10,-100,10,5,0
10,-20,-180,10,5,0
10,50,-170,20,5.2,0
10,20,120,40,5.7,1
10,-30,-180,10,5,0
10,-30,-180,10,5,0
10,40,60,40,5.3,0
10,20,120,10,5,0
10,-10,130,130,5,0
10,50,150,30,5,0
10,-30,-70,30,5.3,0
10,50,150,10,5.1,0
10,-20,-70,120,5.3,0
10,50,150,0,5.9,1
10,-20,-70,110,5.1,0
10,-20,170,40,5.1,0
10,-30,-180,40,5,0
10,20,-160,40,6.7,1
10,20,-160,20,6.1,1
10,50,150,130,5.1,0
10,-30,-70,40,5.5,1
10,-50,160,10,5.8,1
10,-10,150,30,6.7,1
10,10,90,30,5,0
10,-20,170,30,5.1,0
10,-60,-30,40,5,0
10,-20,170,600,5.1,0
10,50,150,10,5.3,0
10,-10,150,30,5,0
10,-10,150,40,5.4,1
10,60,-150,120,5.3,0
10,-20,-70,140,5.9,1
10,-20,-170,40,5,0
10,-30,-180,60,5.2,0
10,-10,150,30,5,0
10,0,100,30,5,0
10,-10,150,40,5.3,0
10,10,-80,20,5.7,1
10,-60,-120,10,5.3,0
10,-20,170,120,6.4,1
10,60,150,20,5.2,0
10,40,20,10,5,0
10,-40,-100,10,5.1,0
10,0,140,40,5.1,0
10,-10,-80,20,6.7,1
10,10,120,20,5.8,1
10,-20,-180,130,5,0
10,60,170,20,5,0
10,10,120,30,5.8,1
10,-10,-80,120,5,0
10,10,120,10,5.6,1
10,10,120,10,5.1,0
10,0,130,120,5.1,0
10,20,140,40,5.3,0
10,10,120,20,5.9,1
10,-30,-70,30,5.4,1
10,-50,100,10,6.1,1
10,-50,120,10,5.1,0
10,30,140,10,6.4,1
10,10,130,10,5.3,0
10,10,130,10,5.2,0
10,10,130,20,5.1,0
10,-20,-70,260,5.8,1
10,10,130,10,5.7,1
10,10,130,10,5,0
10,10,130,10,6.1,1
10,10,130,10,5.4,1
10,-10,-20,10,5.2,0
10,10,130,10,5.1,0
10,-10,130,150,5,0
10,40,30,10,5,0
10,0,130,20,5.4,1
10,-60,-30,10,5.1,0
10,0,100,20,5,0
10,0,100,20,5.2,0
10,-60,160,10,5,0
10,10,-90,20,5,0
10,-20,-180,240,5,0
10,0,100,40,5,0
10,-60,-30,10,5.2,0
10,40,20,210,5.8,1
10,-10,-80,30,6,1
10,-20,-170,70,5.2,0
10,0,130,10,5,0
10,-20,-180,420,5.4,1
10,10,-90,40,5,0
10,10,-90,10,5.3,0
10,-10,150,40,5.2,0
10,30,140,10,5.6,1
10,10,-90,60,5,0
10,0,130,10,5.2,0
10,0,130,40,5.5,1
10,-10,160,40,5.5,1
10,0,130,40,5.6,1
10,-20,-70,200,5.5,1
10,0,130,60,5.4,1
10,0,-30,10,5,0
10,0,-80,180,5.4,1
10,-30,-180,40,5,0
11,-70,180,10,5.1,0
11,-30,-180,40,5.2,0
11,20,-90,70,5,0
11,70,0,10,5,0
11,-10,150,50,5.3,0
11,20,90,50,5,0
11,20,150,240,5.1,0
11,10,130,70,5.1,0
11,0,120,10,5.2,0
11,-20,-70,120,5.1,0
11,40,10,430,5,0
11,0,-20,10,5.1,0
11,-50,110,10,5.2,0
11,0,140,40,5.1,0
11,-20,-180,40,5,0
11,-10,150,130,6,1
11,-10,150,10,5,0
11,-30,-70,60,5.2,0
11,-20,-180,540,5.3,0
11,0,-30,10,5,0
11,-10,150,80,5.3,0
